rep_id,region,drug,year,month,date,actual_sales,quota,quota_attainment_pct,calls_made,conversion_rate_pct,rep_experience_years
REP_006,South,DiabeCure,2022,1,2022-01-31,82709.48,100000,82.71,41,64.46,14
REP_006,South,DiabeCure,2022,3,2022-03-02,107933.59,100000,107.93,53,56.94,14
REP_006,South,DiabeCure,2022,4,2022-04-01,103391.29,100000,103.39,57,43.36,14
REP_006,South,DiabeCure,2022,5,2022-05-01,119430.03,100000,119.43,43,20.25,14
REP_006,South,DiabeCure,2022,5,2022-05-31,120262.88,100000,120.26,37,51.79,14
REP_006,South,DiabeCure,2022,6,2022-06-30,127804.37,100000,127.8,35,39.33,14
REP_006,South,DiabeCure,2022,7,2022-07-30,99149.73,100000,99.15,56,81.13,14
REP_006,South,DiabeCure,2022,8,2022-08-29,95771.22,100000,95.77,67,44.37,14
REP_006,South,DiabeCure,2022,9,2022-09-28,104468.64,100000,104.47,42,38.85,14
REP_006,South,DiabeCure,2022,10,2022-10-28,143957.59,100000,143.96,66,57.67,14
REP_006,South,DiabeCure,2022,11,2022-11-27,126111.81,100000,126.11,65,63.52,14
REP_006,South,DiabeCure,2022,12,2022-12-27,137558.35,100000,137.56,65,23.5,14
REP_006,South,DiabeCure,2023,1,2023-01-26,99362.36,100000,99.36,75,14.42,14
REP_006,South,DiabeCure,2023,2,2023-02-25,104934.98,100000,104.93,53,53.48,14
REP_006,South,DiabeCure,2023,3,2023-03-27,91800.41,100000,91.8,63,50.61,14
REP_006,South,DiabeCure,2023,4,2023-04-26,118276.26,100000,118.28,62,32.55,14
REP_006,South,DiabeCure,2023,5,2023-05-26,122524.27,100000,122.52,53,19.04,14
REP_006,South,DiabeCure,2023,6,2023-06-25,107613.11,100000,107.61,42,50.33,14
REP_006,South,DiabeCure,2023,7,2023-07-25,105520.6,100000,105.52,40,39.09,14
REP_006,South,DiabeCure,2023,8,2023-08-24,110396.01,100000,110.4,57,80.6,14
REP_006,South,DiabeCure,2023,9,2023-09-23,111668.38,100000,111.67,61,45.82,14
REP_006,South,DiabeCure,2023,10,2023-10-23,143553.07,100000,143.55,52,58.68,14
REP_006,South,DiabeCure,2023,11,2023-11-22,111613.08,100000,111.61,48,37.84,14
REP_006,South,NeuroShield,2022,1,2022-01-01,80299.64,80000,100.37,58,27.49,14
REP_006,South,NeuroShield,2022,1,2022-01-31,69225.41,80000,86.53,55,12.5,14
REP_006,South,NeuroShield,2022,3,2022-03-02,80596.31,80000,100.75,59,22.65,14
REP_006,South,NeuroShield,2022,4,2022-04-01,90384.29,80000,112.98,59,41.35,14
REP_006,South,NeuroShield,2022,5,2022-05-01,93785.92,80000,117.23,56,33.52,14
REP_006,South,NeuroShield,2022,5,2022-05-31,89234.58,80000,111.54,41,39.78,14
REP_006,South,NeuroShield,2022,6,2022-06-30,92673.91,80000,115.84,57,54.81,14
REP_006,South,NeuroShield,2022,7,2022-07-30,82933.94,80000,103.67,32,22.2,14
REP_006,South,NeuroShield,2022,8,2022-08-29,83209.53,80000,104.01,55,69.19,14
REP_006,South,NeuroShield,2022,9,2022-09-28,93663.98,80000,117.08,55,42.66,14
REP_006,South,NeuroShield,2022,10,2022-10-28,98661.55,80000,123.33,52,41.28,14
REP_006,South,NeuroShield,2022,11,2022-11-27,89682.46,80000,112.1,48,29.25,14
REP_006,South,NeuroShield,2022,12,2022-12-27,121640.63,80000,152.05,54,56.74,14
REP_006,South,NeuroShield,2023,1,2023-01-26,83115.97,80000,103.89,61,53.87,14
REP_006,South,NeuroShield,2023,2,2023-02-25,84467.3,80000,105.58,50,37.6,14
REP_006,South,NeuroShield,2023,3,2023-03-27,84754.22,80000,105.94,54,20.48,14
REP_006,South,NeuroShield,2023,4,2023-04-26,94630.41,80000,118.29,52,31.69,14
REP_006,South,NeuroShield,2023,5,2023-05-26,101311.39,80000,126.64,50,74.81,14
REP_006,South,NeuroShield,2023,6,2023-06-25,89429.64,80000,111.79,37,67.16,14
REP_006,South,NeuroShield,2023,7,2023-07-25,86273.6,80000,107.84,42,51.88,14
REP_006,South,NeuroShield,2023,8,2023-08-24,76389.17,80000,95.49,60,50.57,14
REP_006,South,NeuroShield,2023,9,2023-09-23,92151.19,80000,115.19,39,24.11,14
REP_006,South,NeuroShield,2023,10,2023-10-23,101342.06,80000,126.68,53,26.39,14
REP_006,South,NeuroShield,2023,11,2023-11-22,107041.12,80000,133.8,38,27.35,14
REP_006,South,OncoPrime,2022,1,2022-01-01,222137.91,210000,105.78,47,54.66,14
REP_006,South,OncoPrime,2022,1,2022-01-31,208192.47,210000,99.14,51,43.11,14
REP_006,South,OncoPrime,2022,3,2022-03-02,231861.29,210000,110.41,52,16.16,14
REP_006,South,OncoPrime,2022,4,2022-04-01,256475.89,210000,122.13,47,57.67,14
REP_006,South,OncoPrime,2022,5,2022-05-01,238470.96,210000,113.56,45,12.52,14
REP_006,South,OncoPrime,2022,5,2022-05-31,215626.69,210000,102.68,51,40.16,14
REP_006,South,OncoPrime,2022,6,2022-06-30,248077.61,210000,118.13,47,53.87,14
REP_006,South,OncoPrime,2022,7,2022-07-30,223847.72,210000,106.59,64,51.41,14
REP_006,South,OncoPrime,2022,8,2022-08-29,216360.03,210000,103.03,49,34.09,14
REP_006,South,OncoPrime,2022,9,2022-09-28,227759.68,210000,108.46,37,20.6,14
REP_006,South,OncoPrime,2022,10,2022-10-28,264936.47,210000,126.16,33,38.73,14
REP_006,South,OncoPrime,2022,11,2022-11-27,243931.27,210000,116.16,53,41.55,14
REP_006,South,OncoPrime,2022,12,2022-12-27,268903.35,210000,128.05,50,47.46,14
REP_006,South,OncoPrime,2023,1,2023-01-26,198510.45,210000,94.53,54,36.02,14
REP_006,South,OncoPrime,2023,2,2023-02-25,194027.47,210000,92.39,56,48.54,14
REP_006,South,OncoPrime,2023,3,2023-03-27,244808.51,210000,116.58,38,28.84,14
REP_006,South,OncoPrime,2023,4,2023-04-26,228465.93,210000,108.79,49,37.77,14
REP_006,South,OncoPrime,2023,5,2023-05-26,280691.4,210000,133.66,59,58.3,14
REP_006,South,OncoPrime,2023,6,2023-06-25,231443.35,210000,110.21,56,68.4,14
REP_006,South,OncoPrime,2023,7,2023-07-25,215390.54,210000,102.57,50,15.73,14
REP_006,South,OncoPrime,2023,8,2023-08-24,209399.66,210000,99.71,44,40.91,14
REP_006,South,OncoPrime,2023,9,2023-09-23,257923.57,210000,122.82,67,30.72,14
REP_006,South,OncoPrime,2023,10,2023-10-23,243992.28,210000,116.19,38,19.19,14
REP_006,South,OncoPrime,2023,11,2023-11-22,276745.2,210000,131.78,54,19.22,14
REP_006,South,RespiClear,2022,1,2022-01-01,53360.6,65000,82.09,43,32.27,14
REP_006,South,RespiClear,2022,1,2022-01-31,61881.72,65000,95.2,60,41.49,14
REP_006,South,RespiClear,2022,3,2022-03-02,66592.2,65000,102.45,61,48.58,14
REP_006,South,RespiClear,2022,4,2022-04-01,70659.77,65000,108.71,50,70.07,14
REP_006,South,RespiClear,2022,5,2022-05-01,82706.27,65000,127.24,39,55.51,14
REP_006,South,RespiClear,2022,5,2022-05-31,81032.34,65000,124.67,44,18.88,14
REP_006,South,RespiClear,2022,6,2022-06-30,71639.08,65000,110.21,57,51.79,14
REP_006,South,RespiClear,2022,7,2022-07-30,64705.73,65000,99.55,37,38.64,14
REP_006,South,RespiClear,2022,8,2022-08-29,69233.02,65000,106.51,56,20.98,14
REP_006,South,RespiClear,2022,9,2022-09-28,80386.17,65000,123.67,59,35.33,14
REP_006,South,RespiClear,2022,10,2022-10-28,77348.82,65000,119.0,44,31.59,14
REP_006,South,RespiClear,2022,11,2022-11-27,75600.37,65000,116.31,60,41.14,14
REP_006,South,RespiClear,2022,12,2022-12-27,85882.26,65000,132.13,44,58.54,14
REP_006,South,RespiClear,2023,1,2023-01-26,60869.6,65000,93.65,49,51.0,14
REP_006,South,RespiClear,2023,2,2023-02-25,63649.56,65000,97.92,59,26.76,14
REP_006,South,RespiClear,2023,3,2023-03-27,78136.13,65000,120.21,64,46.33,14
REP_006,South,RespiClear,2023,4,2023-04-26,75352.32,65000,115.93,53,31.27,14
REP_006,South,RespiClear,2023,5,2023-05-26,82902.98,65000,127.54,67,82.37,14
REP_006,South,RespiClear,2023,6,2023-06-25,74871.23,65000,115.19,47,70.5,14
REP_006,South,RespiClear,2023,7,2023-07-25,57143.68,65000,87.91,59,11.7,14
REP_006,South,RespiClear,2023,8,2023-08-24,55436.77,65000,85.29,49,55.11,14
REP_006,South,RespiClear,2023,9,2023-09-23,75779.71,65000,116.58,56,16.03,14
REP_006,South,RespiClear,2023,10,2023-10-23,76578.27,65000,117.81,58,56.99,14
REP_006,South,RespiClear,2023,11,2023-11-22,72479.18,65000,111.51,53,44.26,14
REP_007,North,CardioMax,2022,1,2022-01-01,96709.36,130000,74.39,58,26.66,6
REP_007,North,CardioMax,2022,1,2022-01-31,89665.69,130000,68.97,36,29.15,6
REP_007,North,CardioMax,2022,3,2022-03-02,116493.13,130000,89.61,49,9.03,6
REP_007,North,CardioMax,2022,4,2022-04-01,115846.97,130000,89.11,46,24.69,6
REP_007,North,CardioMax,2022,5,2022-05-01,119949.92,130000,92.27,30,37.73,6
REP_007,North,CardioMax,2022,5,2022-05-31,129838.21,130000,99.88,41,38.56,6
REP_007,North,CardioMax,2022,6,2022-06-30,110153.43,130000,84.73,34,44.35,6
REP_007,North,CardioMax,2022,7,2022-07-30,115840.85,130000,89.11,48,44.12,6
REP_007,North,CardioMax,2022,8,2022-08-29,97497.93,130000,75.0,43,51.04,6
REP_007,North,CardioMax,2022,9,2022-09-28,115359.51,130000,88.74,30,34.46,6
REP_007,North,CardioMax,2022,10,2022-10-28,123762.38,130000,95.2,39,35.51,6
REP_007,North,CardioMax,2022,11,2022-11-27,136374.83,130000,104.9,52,31.55,6
REP_007,North,CardioMax,2022,12,2022-12-27,123735.41,130000,95.18,51,28.45,6
REP_007,North,CardioMax,2023,1,2023-01-26,100152.56,130000,77.04,41,28.96,6
REP_007,North,CardioMax,2023,2,2023-02-25,106175.72,130000,81.67,47,28.68,6
REP_007,North,CardioMax,2023,3,2023-03-27,104000.37,130000,80.0,52,35.39,6
REP_007,North,CardioMax,2023,4,2023-04-26,112740.33,130000,86.72,41,46.93,6
REP_007,North,CardioMax,2023,5,2023-05-26,110997.32,130000,85.38,54,20.99,6
REP_007,North,CardioMax,2023,6,2023-06-25,120491.55,130000,92.69,40,18.25,6
REP_007,North,CardioMax,2023,7,2023-07-25,92925.5,130000,71.48,49,23.85,6
REP_007,North,CardioMax,2023,8,2023-08-24,110245.99,130000,84.8,36,60.49,6
REP_007,North,CardioMax,2023,9,2023-09-23,121034.55,130000,93.1,42,37.58,6
REP_007,North,CardioMax,2023,10,2023-10-23,130191.39,130000,100.15,45,46.06,6
REP_007,North,CardioMax,2023,11,2023-11-22,117012.25,130000,90.01,42,50.77,6
REP_007,North,DiabeCure,2022,1,2022-01-01,83844.67,100000,83.84,42,31.04,6
REP_007,North,DiabeCure,2022,1,2022-01-31,76508.22,100000,76.51,40,33.61,6
REP_007,North,DiabeCure,2022,3,2022-03-02,95189.93,100000,95.19,38,35.94,6
REP_007,North,DiabeCure,2022,4,2022-04-01,92047.98,100000,92.05,56,41.86,6
REP_007,North,DiabeCure,2022,5,2022-05-01,101706.5,100000,101.71,38,57.4,6
REP_007,North,DiabeCure,2022,5,2022-05-31,108048.62,100000,108.05,45,61.85,6
REP_007,North,DiabeCure,2022,6,2022-06-30,107365.36,100000,107.37,50,14.44,6
REP_007,North,DiabeCure,2022,7,2022-07-30,86655.56,100000,86.66,44,26.22,6
REP_007,North,DiabeCure,2022,8,2022-08-29,72594.83,100000,72.59,43,28.58,6
REP_007,North,DiabeCure,2022,9,2022-09-28,87348.01,100000,87.35,36,21.1,6
REP_007,North,DiabeCure,2022,10,2022-10-28,102695.71,100000,102.7,42,47.4,6
REP_007,North,DiabeCure,2022,11,2022-11-27,86627.49,100000,86.63,44,19.74,6
REP_007,North,DiabeCure,2022,12,2022-12-27,101778.99,100000,101.78,42,48.79,6
REP_007,North,DiabeCure,2023,1,2023-01-26,68833.83,100000,68.83,44,24.37,6
REP_007,North,DiabeCure,2023,2,2023-02-25,76350.08,100000,76.35,30,19.81,6
REP_007,North,DiabeCure,2023,3,2023-03-27,95201.16,100000,95.2,28,57.19,6
REP_007,North,DiabeCure,2023,4,2023-04-26,87777.1,100000,87.78,43,62.24,6
REP_007,North,DiabeCure,2023,5,2023-05-26,98303.33,100000,98.3,44,11.51,6
REP_007,North,DiabeCure,2023,6,2023-06-25,94577.06,100000,94.58,41,26.42,6
REP_007,North,DiabeCure,2023,7,2023-07-25,86569.22,100000,86.57,48,56.24,6
REP_007,North,DiabeCure,2023,8,2023-08-24,78162.77,100000,78.16,34,68.34,6
REP_007,North,DiabeCure,2023,9,2023-09-23,87028.79,100000,87.03,27,50.64,6
REP_007,North,DiabeCure,2023,10,2023-10-23,84874.09,100000,84.87,51,45.98,6
REP_007,North,DiabeCure,2023,11,2023-11-22,93702.7,100000,93.7,53,45.66,6
REP_007,North,NeuroShield,2022,1,2022-01-01,65948.82,80000,82.44,51,17.41,6
REP_007,North,NeuroShield,2022,1,2022-01-31,57921.31,80000,72.4,39,21.23,6
REP_007,North,NeuroShield,2022,3,2022-03-02,62071.7,80000,77.59,37,60.08,6
REP_007,North,NeuroShield,2022,4,2022-04-01,68420.82,80000,85.53,46,27.9,6
REP_007,North,NeuroShield,2022,5,2022-05-01,69631.81,80000,87.04,43,52.85,6
REP_007,North,NeuroShield,2022,5,2022-05-31,70310.6,80000,87.89,36,55.33,6
REP_007,North,NeuroShield,2022,6,2022-06-30,62595.38,80000,78.24,47,16.72,6
REP_007,North,NeuroShield,2022,7,2022-07-30,73000.89,80000,91.25,26,29.38,6
REP_007,North,NeuroShield,2022,8,2022-08-29,68702.26,80000,85.88,37,62.41,6
REP_007,North,NeuroShield,2022,9,2022-09-28,74692.82,80000,93.37,27,49.82,6
REP_007,North,NeuroShield,2022,10,2022-10-28,78111.15,80000,97.64,45,38.58,6
REP_007,North,NeuroShield,2022,11,2022-11-27,80422.11,80000,100.53,44,12.85,6
REP_007,North,NeuroShield,2022,12,2022-12-27,87940.9,80000,109.93,38,37.38,6
REP_007,North,NeuroShield,2023,1,2023-01-26,57391.44,80000,71.74,34,43.28,6
REP_007,North,NeuroShield,2023,2,2023-02-25,64897.63,80000,81.12,24,52.02,6
REP_007,North,NeuroShield,2023,3,2023-03-27,69692.13,80000,87.12,37,43.06,6
REP_007,North,NeuroShield,2023,4,2023-04-26,69830.83,80000,87.29,43,51.33,6
REP_007,North,NeuroShield,2023,5,2023-05-26,76908.15,80000,96.14,48,15.02,6
REP_007,North,NeuroShield,2023,6,2023-06-25,70726.82,80000,88.41,50,35.02,6
REP_007,North,NeuroShield,2023,7,2023-07-25,71914.26,80000,89.89,41,36.09,6
REP_007,North,NeuroShield,2023,8,2023-08-24,62338.67,80000,77.92,37,27.44,6
REP_007,North,NeuroShield,2023,9,2023-09-23,74833.38,80000,93.54,44,10.72,6
REP_007,North,NeuroShield,2023,10,2023-10-23,79973.87,80000,99.97,52,29.66,6
REP_007,North,NeuroShield,2023,11,2023-11-22,82254.87,80000,102.82,45,16.74,6
REP_007,North,OncoPrime,2022,1,2022-01-01,165186.12,210000,78.66,29,5.26,6
REP_007,North,OncoPrime,2022,1,2022-01-31,168191.44,210000,80.09,51,28.7,6
REP_007,North,OncoPrime,2022,3,2022-03-02,161231.79,210000,76.78,46,47.55,6
REP_007,North,OncoPrime,2022,4,2022-04-01,210680.01,210000,100.32,35,53.09,6
REP_007,North,OncoPrime,2022,5,2022-05-01,205041.24,210000,97.64,51,38.72,6
REP_007,North,OncoPrime,2022,5,2022-05-31,192022.11,210000,91.44,33,13.07,6
REP_007,North,OncoPrime,2022,6,2022-06-30,209482.62,210000,99.75,48,61.93,6
REP_007,North,OncoPrime,2022,7,2022-07-30,171324.29,210000,81.58,48,55.95,6
REP_007,North,OncoPrime,2022,8,2022-08-29,177321.35,210000,84.44,44,45.11,6
REP_007,North,OncoPrime,2022,9,2022-09-28,214075.0,210000,101.94,39,43.84,6
REP_007,North,OncoPrime,2022,10,2022-10-28,208693.77,210000,99.38,33,45.92,6
REP_007,North,OncoPrime,2022,11,2022-11-27,196634.97,210000,93.64,45,41.51,6
REP_007,North,OncoPrime,2022,12,2022-12-27,229798.76,210000,109.43,49,63.35,6
REP_007,North,OncoPrime,2023,1,2023-01-26,141072.87,210000,67.18,35,15.11,6
REP_007,North,OncoPrime,2023,2,2023-02-25,165703.4,210000,78.91,47,39.88,6
REP_007,North,OncoPrime,2023,3,2023-03-27,187468.31,210000,89.27,33,56.94,6
REP_007,North,OncoPrime,2023,4,2023-04-26,190852.11,210000,90.88,41,34.46,6
REP_007,North,OncoPrime,2023,5,2023-05-26,207938.94,210000,99.02,38,31.27,6
REP_007,North,OncoPrime,2023,6,2023-06-25,196347.94,210000,93.5,32,36.07,6
REP_007,North,OncoPrime,2023,7,2023-07-25,174180.32,210000,82.94,46,34.39,6
REP_007,North,OncoPrime,2023,8,2023-08-24,181270.44,210000,86.32,44,19.42,6
REP_007,North,OncoPrime,2023,9,2023-09-23,181179.84,210000,86.28,28,25.87,6
REP_007,North,OncoPrime,2023,10,2023-10-23,208197.64,210000,99.14,41,32.38,6
REP_007,North,OncoPrime,2023,11,2023-11-22,216463.9,210000,103.08,49,13.33,6
REP_007,North,RespiClear,2022,1,2022-01-01,43797.58,65000,67.38,38,29.23,6
REP_007,North,RespiClear,2022,1,2022-01-31,43178.49,65000,66.43,48,34.59,6
REP_007,North,RespiClear,2022,3,2022-03-02,51168.37,65000,78.72,53,41.54,6
REP_007,North,RespiClear,2022,4,2022-04-01,54914.44,65000,84.48,48,29.68,6
REP_007,North,RespiClear,2022,5,2022-05-01,57313.89,65000,88.18,33,62.92,6
REP_007,North,RespiClear,2022,5,2022-05-31,59378.63,65000,91.35,44,14.17,6
REP_007,North,RespiClear,2022,6,2022-06-30,57194.11,65000,87.99,50,34.45,6
REP_007,North,RespiClear,2022,7,2022-07-30,47578.87,65000,73.2,46,54.87,6
REP_007,North,RespiClear,2022,8,2022-08-29,54857.8,65000,84.4,44,75.07,6
REP_007,North,RespiClear,2022,9,2022-09-28,57017.88,65000,87.72,37,15.63,6
REP_007,North,RespiClear,2022,10,2022-10-28,61794.17,65000,95.07,50,23.97,6
REP_007,North,RespiClear,2022,11,2022-11-27,56751.77,65000,87.31,59,32.05,6
REP_007,North,RespiClear,2022,12,2022-12-27,73510.06,65000,113.09,39,51.87,6
REP_007,North,RespiClear,2023,1,2023-01-26,50834.11,65000,78.21,32,21.38,6
REP_007,North,RespiClear,2023,2,2023-02-25,48265.03,65000,74.25,57,16.26,6
REP_007,North,RespiClear,2023,3,2023-03-27,54351.67,65000,83.62,43,15.37,6
REP_007,North,RespiClear,2023,4,2023-04-26,56788.73,65000,87.37,32,32.22,6
REP_007,North,RespiClear,2023,5,2023-05-26,59376.13,65000,91.35,42,57.81,6
REP_007,North,RespiClear,2023,6,2023-06-25,57739.87,65000,88.83,44,30.94,6
REP_007,North,RespiClear,2023,7,2023-07-25,55196.14,65000,84.92,47,28.04,6
REP_007,North,RespiClear,2023,8,2023-08-24,42060.57,65000,64.71,47,23.35,6
REP_007,North,RespiClear,2023,9,2023-09-23,63180.86,65000,97.2,47,65.15,6
REP_007,North,RespiClear,2023,10,2023-10-23,59488.81,65000,91.52,53,32.39,6
REP_007,North,RespiClear,2023,11,2023-11-22,58601.0,65000,90.16,31,43.62,6
REP_008,Central,CardioMax,2022,1,2022-01-01,96302.42,130000,74.08,48,35.61,10
REP_008,Central,CardioMax,2022,1,2022-01-31,91088.23,130000,70.07,40,37.97,10
REP_008,Central,CardioMax,2022,3,2022-03-02,104990.63,130000,80.76,43,60.51,10
REP_008,Central,CardioMax,2022,4,2022-04-01,103733.91,130000,79.8,49,38.11,10
REP_008,Central,CardioMax,2022,5,2022-05-01,130181.58,130000,100.14,53,44.94,10
REP_008,Central,CardioMax,2022,5,2022-05-31,111739.15,130000,85.95,42,80.21,10
REP_008,Central,CardioMax,2022,6,2022-06-30,118065.91,130000,90.82,44,20.11,10
REP_008,Central,CardioMax,2022,7,2022-07-30,99715.83,130000,76.7,52,24.76,10
REP_008,Central,CardioMax,2022,8,2022-08-29,99073.38,130000,76.21,48,32.06,10
REP_008,Central,CardioMax,2022,9,2022-09-28,112617.02,130000,86.63,35,23.18,10
REP_008,Central,CardioMax,2022,10,2022-10-28,114916.12,130000,88.4,41,25.98,10
REP_008,Central,CardioMax,2022,11,2022-11-27,109377.6,130000,84.14,50,14.63,10
REP_008,Central,CardioMax,2022,12,2022-12-27,113653.56,130000,87.43,46,21.78,10
REP_008,Central,CardioMax,2023,1,2023-01-26,90385.84,130000,69.53,36,44.96,10
REP_008,Central,CardioMax,2023,2,2023-02-25,93318.02,130000,71.78,54,39.63,10
REP_008,Central,CardioMax,2023,3,2023-03-27,94000.24,130000,72.31,32,70.04,10
REP_008,Central,CardioMax,2023,4,2023-04-26,107056.56,130000,82.35,37,24.58,10
REP_008,Central,CardioMax,2023,5,2023-05-26,96315.0,130000,74.09,38,22.65,10
REP_008,Central,CardioMax,2023,6,2023-06-25,100728.24,130000,77.48,49,59.97,10
REP_008,Central,CardioMax,2023,7,2023-07-25,102236.69,130000,78.64,38,43.39,10
REP_008,Central,CardioMax,2023,8,2023-08-24,99801.04,130000,76.77,42,35.93,10
REP_008,Central,CardioMax,2023,9,2023-09-23,111045.44,130000,85.42,46,29.68,10
REP_008,Central,CardioMax,2023,10,2023-10-23,123951.6,130000,95.35,35,37.78,10
REP_008,Central,CardioMax,2023,11,2023-11-22,110959.01,130000,85.35,38,61.91,10
REP_008,Central,DiabeCure,2022,1,2022-01-01,74909.88,100000,74.91,43,46.02,10
REP_008,Central,DiabeCure,2022,1,2022-01-31,68668.28,100000,68.67,48,3.29,10
REP_008,Central,DiabeCure,2022,3,2022-03-02,92995.07,100000,93.0,39,47.7,10
REP_008,Central,DiabeCure,2022,4,2022-04-01,80815.18,100000,80.82,33,24.52,10
REP_008,Central,DiabeCure,2022,5,2022-05-01,88073.64,100000,88.07,40,16.25,10
REP_008,Central,DiabeCure,2022,5,2022-05-31,96704.9,100000,96.7,40,45.26,10
REP_008,Central,DiabeCure,2022,6,2022-06-30,86637.78,100000,86.64,49,34.56,10
REP_008,Central,DiabeCure,2022,7,2022-07-30,84806.64,100000,84.81,45,35.11,10
REP_008,Central,DiabeCure,2022,8,2022-08-29,73172.02,100000,73.17,46,28.07,10
REP_008,Central,DiabeCure,2022,9,2022-09-28,92229.03,100000,92.23,36,21.43,10
REP_008,Central,DiabeCure,2022,10,2022-10-28,92439.12,100000,92.44,54,30.68,10
REP_008,Central,DiabeCure,2022,11,2022-11-27,84350.59,100000,84.35,47,35.13,10
REP_008,Central,DiabeCure,2022,12,2022-12-27,88898.95,100000,88.9,37,46.63,10
REP_008,Central,DiabeCure,2023,1,2023-01-26,78110.59,100000,78.11,45,36.9,10
REP_008,Central,DiabeCure,2023,2,2023-02-25,72056.45,100000,72.06,51,26.22,10
REP_008,Central,DiabeCure,2023,3,2023-03-27,81595.83,100000,81.6,35,46.64,10
REP_008,Central,DiabeCure,2023,4,2023-04-26,87207.74,100000,87.21,40,15.09,10
REP_008,Central,DiabeCure,2023,5,2023-05-26,74754.33,100000,74.75,52,42.78,10
REP_008,Central,DiabeCure,2023,6,2023-06-25,91333.91,100000,91.33,42,22.88,10
REP_008,Central,DiabeCure,2023,7,2023-07-25,76252.43,100000,76.25,62,61.22,10
REP_008,Central,DiabeCure,2023,8,2023-08-24,68613.54,100000,68.61,48,23.06,10
REP_008,Central,DiabeCure,2023,9,2023-09-23,94290.98,100000,94.29,52,39.59,10
REP_008,Central,DiabeCure,2023,10,2023-10-23,95760.48,100000,95.76,48,41.93,10
REP_008,Central,DiabeCure,2023,11,2023-11-22,89322.47,100000,89.32,52,16.01,10
REP_008,Central,NeuroShield,2022,1,2022-01-01,56111.03,80000,70.14,28,14.25,10
REP_008,Central,NeuroShield,2022,1,2022-01-31,56888.71,80000,71.11,60,37.23,10
REP_008,Central,NeuroShield,2022,3,2022-03-02,62420.24,80000,78.03,59,47.26,10
REP_008,Central,NeuroShield,2022,4,2022-04-01,79056.54,80000,98.82,39,34.22,10
REP_008,Central,NeuroShield,2022,5,2022-05-01,72474.74,80000,90.59,47,50.38,10
REP_008,Central,NeuroShield,2022,5,2022-05-31,65570.85,80000,81.96,43,13.4,10
REP_008,Central,NeuroShield,2022,6,2022-06-30,60467.91,80000,75.58,42,36.49,10
REP_008,Central,NeuroShield,2022,7,2022-07-30,64214.73,80000,80.27,40,65.15,10
REP_008,Central,NeuroShield,2022,8,2022-08-29,68292.16,80000,85.37,40,40.99,10
REP_008,Central,NeuroShield,2022,9,2022-09-28,61904.63,80000,77.38,30,37.13,10
REP_008,Central,NeuroShield,2022,10,2022-10-28,73102.75,80000,91.38,48,26.8,10
REP_008,Central,NeuroShield,2022,11,2022-11-27,74403.22,80000,93.0,46,28.31,10
REP_008,Central,NeuroShield,2022,12,2022-12-27,72678.01,80000,90.85,37,51.35,10
REP_008,Central,NeuroShield,2023,1,2023-01-26,53220.38,80000,66.53,44,8.12,10
REP_008,Central,NeuroShield,2023,2,2023-02-25,57659.42,80000,72.07,42,55.69,10
REP_008,Central,NeuroShield,2023,3,2023-03-27,58118.68,80000,72.65,52,34.17,10
REP_008,Central,NeuroShield,2023,4,2023-04-26,61360.47,80000,76.7,45,39.65,10
REP_008,Central,NeuroShield,2023,5,2023-05-26,71120.21,80000,88.9,41,11.41,10
REP_008,Central,NeuroShield,2023,6,2023-06-25,59161.37,80000,73.95,56,49.64,10
REP_008,Central,NeuroShield,2023,7,2023-07-25,61659.59,80000,77.07,30,30.03,10
REP_008,Central,NeuroShield,2023,8,2023-08-24,69473.71,80000,86.84,38,60.04,10
REP_008,Central,NeuroShield,2023,9,2023-09-23,66265.18,80000,82.83,48,20.34,10
REP_008,Central,NeuroShield,2023,10,2023-10-23,71260.24,80000,89.08,47,47.27,10
REP_008,Central,NeuroShield,2023,11,2023-11-22,72042.45,80000,90.05,50,49.4,10
REP_008,Central,OncoPrime,2022,1,2022-01-01,151306.02,210000,72.05,44,60.72,10
REP_008,Central,OncoPrime,2022,1,2022-01-31,151337.25,210000,72.07,63,31.87,10
REP_008,Central,OncoPrime,2022,3,2022-03-02,151654.79,210000,72.22,34,23.1,10
REP_008,Central,OncoPrime,2022,4,2022-04-01,190905.06,210000,90.91,41,18.12,10
REP_008,Central,OncoPrime,2022,5,2022-05-01,176995.24,210000,84.28,44,23.28,10
REP_008,Central,OncoPrime,2022,5,2022-05-31,187163.9,210000,89.13,41,34.1,10
REP_008,Central,OncoPrime,2022,6,2022-06-30,182660.15,210000,86.98,49,37.35,10
REP_008,Central,OncoPrime,2022,7,2022-07-30,155361.96,210000,73.98,41,40.83,10
REP_008,Central,OncoPrime,2022,8,2022-08-29,160712.31,210000,76.53,50,9.15,10
REP_008,Central,OncoPrime,2022,9,2022-09-28,174801.48,210000,83.24,44,12.3,10
REP_008,Central,OncoPrime,2022,10,2022-10-28,234523.43,210000,111.68,29,27.51,10
REP_008,Central,OncoPrime,2022,11,2022-11-27,191416.59,210000,91.15,37,63.87,10
REP_008,Central,OncoPrime,2022,12,2022-12-27,187518.09,210000,89.29,35,34.15,10
REP_008,Central,OncoPrime,2023,1,2023-01-26,169459.08,210000,80.69,56,9.62,10
REP_008,Central,OncoPrime,2023,2,2023-02-25,150926.91,210000,71.87,38,19.81,10
REP_008,Central,OncoPrime,2023,3,2023-03-27,170704.23,210000,81.29,38,5.17,10
